"_time",EventCode,"Authentication_Package",Type,"Account_Name","Account_Domain","Logon_Type","Logon_Process","Key_Length","New_Logon_Security_ID","Subject_Security_ID"
"2016-02-29T11:53:03.000+0000",4624,NTLM,Information,"jfqinhnjcj_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\jfqinhnjcj_jnkmcac","NULL SID"
"2016-02-29T11:53:13.000+0000",4624,NTLM,Information,"bkdkbnfan_jnkmcac",SUBSIDIARY1,3,NtLmSsp,128,"SUBSIDIARY1\bkdkbnfan_jnkmcac","NULL SID"
"2016-02-29T11:54:39.000+0000",4624,NTLM,Information,"qjbmef_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\qjbmef_jnkmcac","NULL SID"
"2016-02-29T11:55:04.000+0000",4624,NTLM,Information,"phhnabldkqofd_nnhfpb",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\phhnabldkqofd_nnhfpb","NULL SID"
"2016-02-29T11:55:13.000+0000",4624,NTLM,Information,"mnjlmmm_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\mnjlmmm_jnkmcac","NULL SID"
"2016-02-29T11:55:15.000+0000",4624,NTLM,Information,"qfmcji_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\qfmcji_jnkmcac","NULL SID"
"2016-02-29T11:55:21.000+0000",4624,NTLM,Information,"nmpcanj_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\nmpcanj_jnkmcac","NULL SID"
"2016-02-29T11:55:26.000+0000",4624,NTLM,Information,"oomhokc_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\oomhokc_jnkmcac","NULL SID"
"2016-02-29T11:55:57.000+0000",4624,NTLM,Information,"odfkll_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\odfkll_jnkmcac","NULL SID"
"2016-02-29T11:56:40.000+0000",4624,NTLM,Information,"cjce_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\cjce_jnkmcac","NULL SID"
"2016-02-29T11:57:00.000+0000",4624,NTLM,Information,"hdiilajl_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\hdiilajl_jnkmcac","NULL SID"
"2016-02-29T11:57:11.000+0000",4624,NTLM,Information,"pjkklipde_jnkmcac",SUBSIDIARY1,3,NtLmSsp,128,"SUBSIDIARY1\pjkklipde_jnkmcac","NULL SID"
"2016-02-29T11:57:15.000+0000",4624,NTLM,Information,"hlnofoq_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\hlnofoq_jnkmcac","NULL SID"
"2016-02-29T11:58:02.000+0000",4624,NTLM,Information,"pcofjbeaam_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\pcofjbeaam_jnkmcac","NULL SID"
"2016-02-29T11:58:13.000+0000",4624,NTLM,Information,"kacnea_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\kacnea_jnkmcac","NULL SID"
"2016-02-29T11:58:25.000+0000",4624,NTLM,Information,"ifcipl_jnkmcac",SUBSIDIARY1,3,NtLmSsp,128,"SUBSIDIARY1\ifcipl_jnkmcac","NULL SID"
"2016-02-29T11:58:28.000+0000",4624,NTLM,Information,"ofadi_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\ofadi_jnkmcac","NULL SID"
"2016-02-29T11:59:02.000+0000",4624,NTLM,Information,"kaiq_jnkmcac",SUBSIDIARY1,3,NtLmSsp,128,"SUBSIDIARY1\kaiq_jnkmcac","NULL SID"
"2016-02-29T11:59:06.000+0000",4624,NTLM,Information,"nejqp_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\nejqp_jnkmcac","NULL SID"
"2016-02-29T11:59:52.000+0000",4624,NTLM,Information,"hnoempaak_jnkmcac",SUBSIDIARY1,3,NtLmSsp,128,"SUBSIDIARY1\hnoempaak_jnkmcac","NULL SID"
"2016-02-29T12:02:54.000+0000",4624,NTLM,Information,"nmfmfbjj_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\nmfmfbjj_jnkmcac","NULL SID"
"2016-02-29T12:04:42.000+0000",4624,NTLM,Information,"bifqjj_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\bifqjj_jnkmcac","NULL SID"
"2016-02-29T12:04:43.000+0000",4624,NTLM,Information,"bkdkbnfan_jnkmcac",SUBSIDIARY1,3,NtLmSsp,128,"SUBSIDIARY1\bkdkbnfan_jnkmcac","NULL SID"
"2016-02-29T12:04:49.000+0000",4624,NTLM,Information,"cccmfo_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\cccmfo_jnkmcac","NULL SID"
"2016-02-29T12:04:56.000+0000",4624,NTLM,Information,"ndffpdqjn_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\ndffpdqjn_jnkmcac","NULL SID"
"2016-02-29T12:06:00.000+0000",4624,NTLM,Information,"lnmnhok_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\lnmnhok_jnkmcac","NULL SID"
"2016-02-29T12:06:44.000+0000",4624,NTLM,Information,"qcflfccbif_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\qcflfccbif_jnkmcac","NULL SID"
"2016-02-29T12:06:56.000+0000",4624,NTLM,Information,"kajmmknknab_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\kajmmknknab_jnkmcac","NULL SID"
"2016-02-29T12:07:00.000+0000",4624,NTLM,Information,"mnam_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\mnam_jnkmcac","NULL SID"
"2016-02-29T12:07:20.000+0000",4624,NTLM,Information,"fnf_pem",MYDOMAIN,3,NtLmSsp,128,"MYDOMAIN\fnf_pem","NULL SID"
"2016-02-29T12:07:24.000+0000",4624,NTLM,Information,"ehfhaed_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\ehfhaed_jnkmcac","NULL SID"
"2016-02-29T12:08:48.000+0000",4624,NTLM,Information,"fnf_lknmd_qo_jnkmcac",SUBSIDIARY1,3,NtLmSsp,128,"SUBSIDIARY1\fnf_lknmd_qo_jnkmcac","NULL SID"
"2016-02-29T12:09:03.000+0000",4624,NTLM,Information,"jjknooj_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\jjknooj_jnkmcac","NULL SID"
"2016-02-29T12:09:08.000+0000",4624,NTLM,Information,"piedoio_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\piedoio_jnkmcac","NULL SID"
"2016-02-29T12:11:49.000+0000",4624,NTLM,Information,"cnkbkleck_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\cnkbkleck_jnkmcac","NULL SID"
"2016-02-29T12:11:51.000+0000",4624,NTLM,Information,"lniamcn_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\lniamcn_jnkmcac","NULL SID"
"2016-02-29T12:11:52.000+0000",4624,NTLM,Information,"pjkklipde_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\pjkklipde_jnkmcac","NULL SID"
"2016-02-29T12:13:32.000+0000",4624,NTLM,Information,"ahdfq_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\ahdfq_jnkmcac","NULL SID"
"2016-02-29T12:15:11.000+0000",4624,NTLM,Information,"lpfhcmpc-pbdebqcb_hi",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\lpfhcmpc-pbdebqcb_hi","NULL SID"
"2016-02-29T12:16:07.000+0000",4624,NTLM,Information,"jfjepo_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\jfjepo_jnkmcac","NULL SID"
"2016-02-29T12:17:44.000+0000",4624,NTLM,Information,"abeicnin_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\abeicnin_jnkmcac","NULL SID"
"2016-02-29T12:17:44.000+0000",4624,NTLM,Information,"nmfmfbjj_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\nmfmfbjj_jnkmcac","NULL SID"
"2016-02-29T12:17:56.000+0000",4624,NTLM,Information,"cjdpl_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\cjdpl_jnkmcac","NULL SID"
"2016-02-29T12:18:17.000+0000",4624,NTLM,Information,"ifmmea-cl-d$",SUBSIDIARY3,3,NtLmSsp,128,"SUBSIDIARY3\ifmmea-cl-d$","NULL SID"
"2016-02-29T12:18:23.000+0000",4624,NTLM,Information,"iqpmflfidj_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\iqpmflfidj_jnkmcac","NULL SID"
"2016-02-29T12:19:37.000+0000",4624,NTLM,Information,"pjkklipde_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\pjkklipde_jnkmcac","NULL SID"
"2016-02-29T12:19:54.000+0000",4624,NTLM,Information,"jkqcij_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\jkqcij_jnkmcac","NULL SID"
"2016-02-29T12:21:17.000+0000",4624,NTLM,Information,"nmoqianhc_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\nmoqianhc_jnkmcac","NULL SID"
"2016-02-29T12:21:39.000+0000",4624,NTLM,Information,"fnf_lknmd_qo_jnkmcac",SUBSIDIARY1,3,NtLmSsp,128,"SUBSIDIARY1\fnf_lknmd_qo_jnkmcac","NULL SID"
"2016-02-29T12:21:57.000+0000",4624,NTLM,Information,"oakeamoepea_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\oakeamoepea_jnkmcac","NULL SID"
"2016-02-29T12:22:08.000+0000",4624,NTLM,Information,"paaedq_jnkmcac",SUBSIDIARY1,3,NtLmSsp,128,"SUBSIDIARY1\paaedq_jnkmcac","NULL SID"
"2016-02-29T12:22:47.000+0000",4624,NTLM,Information,"kkadph_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\kkadph_jnkmcac","NULL SID"
"2016-02-29T12:23:13.000+0000",4624,NTLM,Information,kehlfeklkfhlpdimipmk,SUBSIDIARY1,3,NtLmSsp,128,"SUBSIDIARY1\kehlfeklkfhlpdimipmk","NULL SID"
"2016-02-29T12:23:57.000+0000",4624,NTLM,Information,"ei_icba_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\ei_icba_jnkmcac","NULL SID"
"2016-02-29T12:24:40.000+0000",4624,NTLM,Information,"fpehjcm_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\fpehjcm_jnkmcac","NULL SID"
"2016-02-29T12:25:22.000+0000",4624,NTLM,Information,"bqlcpbnjop_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\bqlcpbnjop_jnkmcac","NULL SID"
"2016-02-29T12:26:29.000+0000",4624,NTLM,Information,"qehpij_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\qehpij_jnkmcac","NULL SID"
"2016-02-29T12:27:27.000+0000",4624,NTLM,Information,"djmjpd_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\djmjpd_jnkmcac","NULL SID"
"2016-02-29T12:27:34.000+0000",4624,NTLM,Information,"aepkobj_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\aepkobj_jnkmcac","NULL SID"
"2016-02-29T12:28:02.000+0000",4624,NTLM,Information,"hlnihpphl_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\hlnihpphl_jnkmcac","NULL SID"
"2016-02-29T12:28:32.000+0000",4624,NTLM,Information,"qdjekmqqjk_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\qdjekmqqjk_jnkmcac","NULL SID"
"2016-02-29T12:29:41.000+0000",4624,NTLM,Information,"ppeiako_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\ppeiako_jnkmcac","NULL SID"
"2016-02-29T12:30:42.000+0000",4624,NTLM,Information,"oomhokc_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\oomhokc_jnkmcac","NULL SID"
"2016-02-29T12:31:01.000+0000",4624,NTLM,Information,"ehaqpe_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\ehaqpe_jnkmcac","NULL SID"
"2016-02-29T12:31:58.000+0000",4624,NTLM,Information,"hccfhmmfdl_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\hccfhmmfdl_jnkmcac","NULL SID"
"2016-02-29T12:32:05.000+0000",4624,NTLM,Information,"fnf_cmjmlobd-clhfei_",SUBSIDIARY1,3,NtLmSsp,128,"SUBSIDIARY1\fnf_cmjmlobd-clhfei_","NULL SID"
"2016-02-29T12:32:06.000+0000",4624,NTLM,Information,"fnf_cmjmlobd-clhfei_",SUBSIDIARY1,3,NtLmSsp,128,"SUBSIDIARY1\fnf_cmjmlobd-clhfei_","NULL SID"
"2016-02-29T12:32:09.000+0000",4624,NTLM,Information,"bfdjdmf_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\bfdjdmf_jnkmcac","NULL SID"
"2016-02-29T12:32:29.000+0000",4624,NTLM,Information,"lnjaddpb_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\lnjaddpb_jnkmcac","NULL SID"
"2016-02-29T12:33:22.000+0000",4624,NTLM,Information,"bpqkdqmkh_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\bpqkdqmkh_jnkmcac","NULL SID"
"2016-02-29T12:35:25.000+0000",4624,NTLM,Information,"olqeae_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\olqeae_jnkmcac","NULL SID"
"2016-02-29T12:36:08.000+0000",4624,NTLM,Information,hajbdkb,MYDOMAIN,3,NtLmSsp,128,"MYDOMAIN\hajbdkb","NULL SID"
"2016-02-29T12:37:22.000+0000",4624,NTLM,Information,"qdjekmqqjk_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\qdjekmqqjk_jnkmcac","NULL SID"
"2016-02-29T12:37:40.000+0000",4624,NTLM,Information,"mnbhpai_jnkmcac",SUBSIDIARY1,3,NtLmSsp,128,"SUBSIDIARY1\mnbhpai_jnkmcac","NULL SID"
"2016-02-29T12:37:42.000+0000",4624,NTLM,Information,"chnm_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\chnm_jnkmcac","NULL SID"
"2016-02-29T12:38:14.000+0000",4624,NTLM,Information,"qdjekmqqjk_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\qdjekmqqjk_jnkmcac","NULL SID"
"2016-02-29T12:38:46.000+0000",4624,NTLM,Information,"odiaqnpn_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\odiaqnpn_jnkmcac","NULL SID"
"2016-02-29T12:39:07.000+0000",4624,NTLM,Information,"qdnmli_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\qdnmli_jnkmcac","NULL SID"
"2016-02-29T12:39:33.000+0000",4624,NTLM,Information,"hnflooc_jnkmcac",SUBSIDIARY1,3,NtLmSsp,128,"SUBSIDIARY1\hnflooc_jnkmcac","NULL SID"
"2016-02-29T12:39:40.000+0000",4624,NTLM,Information,"diolklb_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\diolklb_jnkmcac","NULL SID"
"2016-02-29T12:40:32.000+0000",4624,NTLM,Information,"lnmnhok_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\lnmnhok_jnkmcac","NULL SID"
"2016-02-29T12:41:54.000+0000",4624,NTLM,Information,"oaafjbmm_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\oaafjbmm_jnkmcac","NULL SID"
"2016-02-29T12:42:24.000+0000",4624,NTLM,Information,"jfqinhnjcj_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\jfqinhnjcj_jnkmcac","NULL SID"
"2016-02-29T12:43:43.000+0000",4624,NTLM,Information,"kpdefnn_jnkmcac",SUBSIDIARY1,3,NtLmSsp,128,"SUBSIDIARY1\kpdefnn_jnkmcac","NULL SID"
"2016-02-29T12:44:11.000+0000",4624,NTLM,Information,"hnje_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\hnje_jnkmcac","NULL SID"
"2016-02-29T12:45:02.000+0000",4624,NTLM,Information,"hhqdki_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\hhqdki_jnkmcac","NULL SID"
"2016-02-29T12:45:19.000+0000",4624,NTLM,Information,"noikdeeec_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\noikdeeec_jnkmcac","NULL SID"
"2016-02-29T12:46:39.000+0000",4624,NTLM,Information,"akccnap_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\akccnap_jnkmcac","NULL SID"
"2016-02-29T12:46:51.000+0000",4624,NTLM,Information,"kepfckjibj_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\kepfckjibj_jnkmcac","NULL SID"
"2016-02-29T12:47:31.000+0000",4624,NTLM,Information,"feaqnqmi_jnkmcac",SUBSIDIARY1,3,NtLmSsp,128,"SUBSIDIARY1\feaqnqmi_jnkmcac","NULL SID"
"2016-02-29T12:48:07.000+0000",4624,NTLM,Information,"lokoil_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\lokoil_jnkmcac","NULL SID"
"2016-02-29T12:48:08.000+0000",4624,NTLM,Information,"pjkklipde_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\pjkklipde_jnkmcac","NULL SID"
"2016-02-29T12:49:18.000+0000",4624,NTLM,Information,"jompl_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\jompl_jnkmcac","NULL SID"
"2016-02-29T12:50:54.000+0000",4624,NTLM,Information,"ijcfqmoe_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\ijcfqmoe_jnkmcac","NULL SID"
"2016-02-29T12:52:14.000+0000",4624,NTLM,Information,"caapjai_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\caapjai_jnkmcac","NULL SID"
"2016-02-29T12:54:22.000+0000",4624,NTLM,Information,"onqcoh_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\onqcoh_jnkmcac","NULL SID"
"2016-02-29T12:54:38.000+0000",4624,NTLM,Information,"fapfh_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\fapfh_jnkmcac","NULL SID"
"2016-02-29T12:55:09.000+0000",4624,NTLM,Information,"omndelqmp_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\omndelqmp_jnkmcac","NULL SID"
"2016-02-29T12:57:43.000+0000",4624,NTLM,Information,"iqpmflfidj_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\iqpmflfidj_jnkmcac","NULL SID"
"2016-02-29T12:58:02.000+0000",4624,NTLM,Information,"mioqqlc_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\mioqqlc_jnkmcac","NULL SID"
"2016-02-29T12:58:32.000+0000",4624,NTLM,Information,"qcaoqekl_jnkmcac",SUBSIDIARY1,3,NtLmSsp,128,"SUBSIDIARY1\qcaoqekl_jnkmcac","NULL SID"
"2016-02-29T12:59:17.000+0000",4624,NTLM,Information,"lbljjcap_jnkmcac",SUBSIDIARY1,3,NtLmSsp,128,"SUBSIDIARY1\lbljjcap_jnkmcac","NULL SID"
"2016-02-29T12:59:34.000+0000",4624,NTLM,Information,"cjmohhkak_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\cjmohhkak_jnkmcac","NULL SID"
"2016-02-29T13:00:07.000+0000",4624,NTLM,Information,"fbqeqmjol-oq_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\fbqeqmjol-oq_jnkmcac","NULL SID"
"2016-02-29T13:00:14.000+0000",4624,NTLM,Information,"iadofhljna_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\iadofhljna_jnkmcac","NULL SID"
"2016-02-29T13:00:14.000+0000",4624,NTLM,Information,"mdafj_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\mdafj_jnkmcac","NULL SID"
"2016-02-29T13:01:15.000+0000",4624,NTLM,Information,"dqpecpoj_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\dqpecpoj_jnkmcac","NULL SID"
"2016-02-29T13:01:41.000+0000",4624,NTLM,Information,"bkdkbnfan_jnkmcac",SUBSIDIARY1,3,NtLmSsp,128,"SUBSIDIARY1\bkdkbnfan_jnkmcac","NULL SID"
"2016-02-29T13:01:54.000+0000",4624,NTLM,Information,"dfikkm_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\dfikkm_jnkmcac","NULL SID"
"2016-02-29T13:03:28.000+0000",4624,NTLM,Information,"olqeae_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\olqeae_jnkmcac","NULL SID"
"2016-02-29T13:03:32.000+0000",4624,NTLM,Information,"ciklhe_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\ciklhe_jnkmcac","NULL SID"
"2016-02-29T13:03:51.000+0000",4624,NTLM,Information,"fcpcebhkmnhq_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\fcpcebhkmnhq_jnkmcac","NULL SID"
"2016-02-29T13:05:31.000+0000",4624,NTLM,Information,"lhbfnfl_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\lhbfnfl_jnkmcac","NULL SID"
"2016-02-29T13:05:37.000+0000",4624,NTLM,Information,"cjdpl_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\cjdpl_jnkmcac","NULL SID"
"2016-02-29T13:05:50.000+0000",4624,NTLM,Information,"cpen_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\cpen_jnkmcac","NULL SID"
"2016-02-29T13:07:25.000+0000",4624,NTLM,Information,"iepfmhe_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\iepfmhe_jnkmcac","NULL SID"
"2016-02-29T13:07:39.000+0000",4624,NTLM,Information,"jabpfo_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\jabpfo_jnkmcac","NULL SID"
"2016-02-29T13:09:15.000+0000",4624,NTLM,Information,nnakpdjomchblipbqkak,SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\nnakpdjomchblipbqkak","NULL SID"
"2016-02-29T13:11:47.000+0000",4624,NTLM,Information,"dkcej_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\dkcej_jnkmcac","NULL SID"
"2016-02-29T13:11:50.000+0000",4624,NTLM,Information,"mphaafni_jnkmcac",SUBSIDIARY1,3,NtLmSsp,128,"SUBSIDIARY1\mphaafni_jnkmcac","NULL SID"
"2016-02-29T13:12:31.000+0000",4624,NTLM,Information,"ncmdda_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\ncmdda_jnkmcac","NULL SID"
"2016-02-29T13:12:35.000+0000",4624,NTLM,Information,"njfmnflak_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\njfmnflak_jnkmcac","NULL SID"
"2016-02-29T13:15:07.000+0000",4624,NTLM,Information,"homjap_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\homjap_jnkmcac","NULL SID"
"2016-02-29T13:15:22.000+0000",4624,NTLM,Information,"oddbcjqabae_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\oddbcjqabae_jnkmcac","NULL SID"
"2016-02-29T13:15:34.000+0000",4624,NTLM,Information,"mjooci_jnkmcac",SUBSIDIARY1,3,NtLmSsp,128,"SUBSIDIARY1\mjooci_jnkmcac","NULL SID"
"2016-02-29T13:16:09.000+0000",4624,NTLM,Information,"bjphfo_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\bjphfo_jnkmcac","NULL SID"
"2016-02-29T13:17:51.000+0000",4624,NTLM,Information,"alobinj_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\alobinj_jnkmcac","NULL SID"
"2016-02-29T13:18:20.000+0000",4624,NTLM,Information,"knmaq_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\knmaq_jnkmcac","NULL SID"
"2016-02-29T13:18:31.000+0000",4624,NTLM,Information,"qcbqpom_jnkmcac",SUBSIDIARY1,3,NtLmSsp,128,"SUBSIDIARY1\qcbqpom_jnkmcac","NULL SID"
"2016-02-29T13:19:08.000+0000",4624,NTLM,Information,"lfoifqn_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\lfoifqn_jnkmcac","NULL SID"
"2016-02-29T13:19:57.000+0000",4624,NTLM,Information,"kcnqicm_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\kcnqicm_jnkmcac","NULL SID"
"2016-02-29T13:20:47.000+0000",4624,NTLM,Information,"oiebdabmjdj_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\oiebdabmjdj_jnkmcac","NULL SID"
"2016-02-29T13:20:53.000+0000",4624,NTLM,Information,"idma_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\idma_jnkmcac","NULL SID"
"2016-02-29T13:26:08.000+0000",4624,NTLM,Information,"dqjjiojam_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\dqjjiojam_jnkmcac","NULL SID"
"2016-02-29T13:26:17.000+0000",4624,NTLM,Information,"hohpdfhjqeno_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\hohpdfhjqeno_jnkmcac","NULL SID"
"2016-02-29T13:26:38.000+0000",4624,NTLM,Information,"onclaoeh_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\onclaoeh_jnkmcac","NULL SID"
"2016-02-29T13:27:46.000+0000",4624,NTLM,Information,"qqonnlobdoi_jnkmcac",SUBSIDIARY1,3,NtLmSsp,0,"SUBSIDIARY1\qqonnlobdoi_jnkmcac","NULL SID"
